X axis,Y axis,Z axis
100.5,100.5,96.0
108.0,103.5,94.5
96.0,100.5,88.5
76.5,90.0,103.5
99.0,102.0,84.0
99.0,100.5,105.0
88.5,91.5,99.0
100.5,97.5,76.5
82.5,103.5,99.0
97.5,106.5,106.5
102.0,99.0,97.5
96.0,99.0,105.0
78.0,88.5,93.0
93.0,99.0,108.0
99.0,87.0,91.5
102.0,109.5,102.0
93.0,100.5,100.5
94.5,94.5,103.5
105.0,111.0,94.5
93.0,108.0,105.0
100.5,111.0,97.5
105.0,112.5,102.0
91.5,105.0,106.5
93.0,108.0,97.5
85.5,100.5,100.5
90.0,85.5,108.0
91.5,91.5,100.5
85.5,96.0,109.5
96.0,111.0,102.0
81.0,85.5,106.5
79.5,105.0,84.0
93.0,108.0,112.5
105.0,112.5,94.5
132.0,142.5,124.5
108.0,102.0,103.5
96.0,99.0,105.0
103.5,109.5,99.0
97.5,102.0,78.0
109.5,114.0,105.0
78.0,94.5,100.5
96.0,108.0,117.0
97.5,97.5,112.5
103.5,109.5,85.5
97.5,108.0,96.0
87.0,102.0,106.5
112.5,117.0,117.0
100.5,117.0,93.0
99.0,108.0,109.5
100.5,103.5,91.5
90.0,112.5,102.0
99.0,106.5,114.0
93.0,109.5,108.0
100.5,117.0,102.0
82.5,106.5,105.0
99.0,99.0,115.5
76.5,109.5,106.5
66.0,121.5,118.5
85.5,123.0,114.0
87.0,120.0,109.5
93.0,105.0,106.5
97.5,114.0,115.5
100.5,120.0,106.5
102.0,123.0,117.0
100.5,127.5,120.0
87.0,129.0,117.0
85.5,136.5,124.5
102.0,138.0,129.0
85.5,97.5,96.0
108.0,142.5,135.0
103.5,138.0,132.0
100.5,126.0,115.5
99.0,118.5,121.5
106.5,121.5,112.5
96.0,117.0,115.5
99.0,111.0,99.0
102.0,130.5,127.5
88.5,111.0,105.0
94.5,118.5,118.5
106.5,127.5,124.5
87.0,120.0,108.0
105.0,124.5,115.5
93.0,127.5,117.0
109.5,129.0,121.5
99.0,111.0,118.5
102.0,111.0,105.0
108.0,108.0,93.0
100.5,117.0,112.5
93.0,106.5,103.5
108.0,103.5,108.0
97.5,111.0,84.0
105.0,108.0,108.0
108.0,115.5,105.0
117.0,123.0,109.5
120.0,133.5,129.0
129.0,139.5,136.5
111.0,123.0,112.5
109.5,121.5,112.5
109.5,123.0,118.5
109.5,117.0,114.0
109.5,114.0,111.0
115.5,118.5,108.0
103.5,91.5,97.5
94.5,105.0,118.5
108.0,118.5,115.5
106.5,105.0,105.0
112.5,118.5,103.5
112.5,114.0,120.0
106.5,103.5,97.5
105.0,105.0,109.5
111.0,93.0,118.5
103.5,96.0,111.0
109.5,117.0,108.0
117.0,106.5,117.0
91.5,49.5,120.0
108.0,111.0,105.0
103.5,94.5,117.0
106.5,94.5,108.0
105.0,109.5,97.5
82.5,105.0,117.0
103.5,108.0,108.0
102.0,103.5,117.0
108.0,105.0,106.5
106.5,102.0,114.0
96.0,100.5,108.0
106.5,108.0,115.5
102.0,90.0,114.0
114.0,115.5,100.5
103.5,91.5,109.5
103.5,105.0,117.0
102.0,102.0,114.0
115.5,115.5,106.5
94.5,102.0,118.5
99.0,106.5,123.0
93.0,100.5,111.0
105.0,102.0,114.0
102.0,102.0,111.0
109.5,108.0,117.0
90.0,108.0,115.5
103.5,93.0,123.0
111.0,111.0,117.0
87.0,91.5,111.0
111.0,112.5,106.5
114.0,115.5,121.5
84.0,82.5,96.0
106.5,108.0,100.5
103.5,102.0,112.5
105.0,94.5,123.0
112.5,102.0,124.5
99.0,99.0,115.5
84.0,96.0,117.0
93.0,96.0,100.5
99.0,106.5,115.5
100.5,96.0,120.0
93.0,100.5,102.0
124.5,117.0,121.5
111.0,106.5,108.0
105.0,94.5,115.5
105.0,88.5,114.0
100.5,88.5,118.5
102.0,94.5,109.5
91.5,99.0,120.0
108.0,106.5,115.5
100.5,100.5,127.5
105.0,109.5,118.5
100.5,82.5,108.0
100.5,78.0,111.0
114.0,105.0,126.0
102.0,87.0,111.0
111.0,106.5,121.5
108.0,97.5,115.5
91.5,97.5,112.5
111.0,102.0,115.5
103.5,94.5,118.5
108.0,108.0,121.5
99.0,87.0,121.5
111.0,108.0,117.0
88.5,102.0,115.5
105.0,102.0,124.5
108.0,105.0,112.5
103.5,108.0,114.0
91.5,90.0,109.5
109.5,97.5,111.0
106.5,96.0,109.5
108.0,87.0,120.0
106.5,100.5,115.5
90.0,94.5,102.0
91.5,88.5,115.5
102.0,102.0,103.5
84.0,91.5,114.0
87.0,88.5,121.5
111.0,106.5,102.0
109.5,99.0,123.0
94.5,88.5,123.0
91.5,84.0,112.5
109.5,105.0,103.5
100.5,97.5,118.5
96.0,108.0,118.5
94.5,102.0,117.0
94.5,75.0,118.5
99.0,100.5,109.5
106.5,94.5,121.5
108.0,96.0,106.5
108.0,100.5,126.0
115.5,108.0,117.0
96.0,61.5,120.0
105.0,94.5,120.0
112.5,103.5,130.5
111.0,87.0,117.0
87.0,87.0,117.0
102.0,99.0,118.5
108.0,96.0,120.0
117.0,79.5,130.5
115.5,102.0,112.5
111.0,93.0,123.0
118.5,109.5,129.0
130.5,109.5,132.0
115.5,105.0,124.5
118.5,103.5,130.5
111.0,100.5,99.0
109.5,96.0,118.5
105.0,96.0,99.0
105.0,94.5,129.0
88.5,85.5,105.0
111.0,100.5,132.0
112.5,100.5,120.0
102.0,96.0,123.0
112.5,99.0,103.5
118.5,99.0,117.0
102.0,100.5,126.0
102.0,76.5,124.5
105.0,96.0,111.0
100.5,103.5,121.5
114.0,97.5,120.0
114.0,96.0,135.0
106.5,73.5,118.5
87.0,84.0,117.0
99.0,93.0,105.0
108.0,87.0,123.0
100.5,85.5,115.5
102.0,85.5,111.0
115.5,102.0,102.0
102.0,99.0,126.0
99.0,94.5,126.0
102.0,85.5,120.0
100.5,81.0,127.5
103.5,88.5,117.0
112.5,103.5,115.5
117.0,103.5,123.0
100.5,96.0,120.0
93.0,94.5,123.0
106.5,105.0,121.5
103.5,90.0,126.0
100.5,88.5,133.5
106.5,85.5,126.0
103.5,99.0,118.5
112.5,106.5,123.0
108.0,100.5,120.0
121.5,103.5,123.0
102.0,88.5,99.0
109.5,103.5,124.5
114.0,106.5,121.5
121.5,111.0,112.5
126.0,114.0,120.0
129.0,115.5,132.0
117.0,106.5,121.5
111.0,106.5,118.5
123.0,111.0,124.5
120.0,108.0,120.0
123.0,103.5,130.5
106.5,85.5,111.0
112.5,108.0,127.5
111.0,93.0,114.0
120.0,111.0,117.0
121.5,109.5,118.5
121.5,106.5,117.0
139.5,126.0,132.0
112.5,105.0,115.5
126.0,112.5,108.0
121.5,112.5,117.0
118.5,108.0,112.5
114.0,94.5,106.5
126.0,117.0,120.0
115.5,109.5,132.0
120.0,111.0,124.5
121.5,112.5,118.5
117.0,109.5,79.5
106.5,99.0,117.0
124.5,111.0,100.5
106.5,100.5,120.0
118.5,105.0,114.0
108.0,100.5,114.0
106.5,105.0,130.5
124.5,112.5,124.5
117.0,111.0,121.5
126.0,115.5,112.5
109.5,96.0,118.5
117.0,114.0,121.5
115.5,111.0,130.5
127.5,120.0,126.0
123.0,112.5,121.5
123.0,111.0,129.0
105.0,96.0,118.5
106.5,90.0,111.0
126.0,114.0,102.0
121.5,108.0,118.5
117.0,109.5,126.0
115.5,106.5,123.0
109.5,109.5,124.5
124.5,117.0,129.0
111.0,102.0,126.0
129.0,121.5,138.0
124.5,111.0,120.0
130.5,120.0,123.0
124.5,115.5,120.0
121.5,118.5,136.5
120.0,108.0,112.5
109.5,115.5,133.5
133.5,123.0,130.5
121.5,117.0,127.5
124.5,114.0,133.5
117.0,112.5,127.5
126.0,115.5,136.5
133.5,126.0,141.0
130.5,124.5,142.5
139.5,132.0,142.5
109.5,114.0,136.5
120.0,117.0,132.0
129.0,121.5,139.5
124.5,118.5,133.5
126.0,120.0,132.0
106.5,96.0,105.0
124.5,120.0,135.0
117.0,114.0,124.5
109.5,102.0,126.0
112.5,105.0,124.5
126.0,120.0,135.0
136.5,133.5,148.5
117.0,114.0,141.0
126.0,111.0,142.5
124.5,121.5,138.0
120.0,106.5,133.5
112.5,114.0,136.5
129.0,118.5,132.0
123.0,105.0,127.5
127.5,111.0,145.5
120.0,118.5,139.5
106.5,105.0,130.5
120.0,112.5,123.0
100.5,118.5,139.5
126.0,115.5,139.5
109.5,111.0,124.5
111.0,105.0,111.0
109.5,112.5,133.5
112.5,124.5,142.5
124.5,118.5,135.0
120.0,111.0,126.0
118.5,109.5,126.0
105.0,111.0,126.0
121.5,123.0,135.0
115.5,126.0,138.0
120.0,111.0,129.0
90.0,117.0,130.5
121.5,109.5,136.5
105.0,109.5,129.0
112.5,106.5,123.0
102.0,114.0,130.5
120.0,111.0,138.0
124.5,115.5,133.5
124.5,114.0,127.5
114.0,96.0,127.5
99.0,99.0,123.0
121.5,123.0,117.0
117.0,117.0,132.0
121.5,115.5,129.0
121.5,103.5,129.0
115.5,108.0,127.5
108.0,103.5,127.5
118.5,111.0,129.0
120.0,126.0,133.5
111.0,93.0,127.5
115.5,115.5,130.5
93.0,118.5,121.5
115.5,117.0,126.0
124.5,124.5,141.0
112.5,115.5,121.5
117.0,120.0,120.0
121.5,120.0,138.0
126.0,127.5,136.5
127.5,121.5,138.0
114.0,115.5,132.0
112.5,100.5,130.5
114.0,117.0,121.5
123.0,111.0,133.5
103.5,111.0,118.5
123.0,108.0,135.0
126.0,117.0,135.0
133.5,129.0,144.0
111.0,111.0,124.5
126.0,117.0,139.5
127.5,121.5,136.5
129.0,120.0,142.5
121.5,118.5,135.0
121.5,117.0,129.0
130.5,126.0,141.0
117.0,109.5,129.0
132.0,124.5,142.5
118.5,114.0,132.0
109.5,102.0,111.0
129.0,121.5,142.5
99.0,91.5,117.0
127.5,115.5,141.0
115.5,106.5,126.0
114.0,112.5,130.5
123.0,118.5,138.0
112.5,109.5,106.5
121.5,111.0,136.5
114.0,108.0,127.5
117.0,115.5,127.5
115.5,111.0,132.0
114.0,105.0,127.5
112.5,102.0,123.0
109.5,103.5,129.0
112.5,108.0,132.0
106.5,109.5,102.0
138.0,141.0,180.0
97.5,85.5,114.0
102.0,87.0,88.5
97.5,85.5,106.5
99.0,96.0,105.0
103.5,91.5,111.0
102.0,96.0,114.0
82.5,94.5,97.5
67.5,97.5,105.0
111.0,96.0,111.0
93.0,97.5,109.5
100.5,97.5,100.5
88.5,94.5,106.5
102.0,102.0,102.0
109.5,88.5,102.0
102.0,90.0,112.5
100.5,94.5,105.0
69.0,99.0,85.5
111.0,94.5,109.5
100.5,94.5,108.0
85.5,97.5,109.5
106.5,90.0,106.5
106.5,93.0,94.5
100.5,88.5,105.0
94.5,106.5,114.0
87.0,91.5,108.0
87.0,100.5,97.5
91.5,96.0,109.5
96.0,93.0,85.5
103.5,75.0,105.0
103.5,96.0,112.5
108.0,90.0,109.5
99.0,96.0,103.5
100.5,85.5,105.0
99.0,97.5,105.0
99.0,99.0,102.0
97.5,103.5,87.0
96.0,90.0,100.5
94.5,79.5,102.0
79.5,94.5,85.5
109.5,79.5,108.0
73.5,88.5,100.5
102.0,100.5,112.5
99.0,103.5,117.0
97.5,102.0,109.5
91.5,81.0,112.5
91.5,102.0,115.5
81.0,105.0,100.5
105.0,97.5,99.0
81.0,91.5,103.5
96.0,105.0,94.5
100.5,96.0,117.0
93.0,108.0,108.0
97.5,102.0,94.5
93.0,105.0,114.0
102.0,106.5,106.5
100.5,105.0,111.0
84.0,105.0,118.5
97.5,109.5,93.0
112.5,120.0,112.5
124.5,132.0,111.0
127.5,136.5,114.0
114.0,121.5,111.0
112.5,115.5,108.0
102.0,114.0,114.0
109.5,111.0,115.5
96.0,103.5,87.0
102.0,96.0,102.0
78.0,100.5,117.0
96.0,96.0,97.5
82.5,91.5,96.0
79.5,91.5,100.5
85.5,103.5,117.0
90.0,76.5,108.0
76.5,94.5,103.5
97.5,103.5,109.5
94.5,93.0,100.5
100.5,109.5,112.5
105.0,105.0,97.5
111.0,84.0,109.5
75.0,90.0,99.0
97.5,96.0,105.0
97.5,102.0,105.0
75.0,105.0,106.5
100.5,90.0,103.5
82.5,109.5,103.5
100.5,88.5,102.0
103.5,94.5,88.5
88.5,93.0,106.5
96.0,87.0,103.5
103.5,93.0,97.5
90.0,87.0,85.5
91.5,94.5,100.5
78.0,99.0,100.5
103.5,102.0,99.0
96.0,100.5,103.5
88.5,88.5,106.5
99.0,109.5,109.5
91.5,97.5,102.0
91.5,94.5,103.5
97.5,94.5,102.0
91.5,100.5,102.0
97.5,88.5,99.0
106.5,99.0,97.5
96.0,93.0,106.5
84.0,105.0,108.0
99.0,102.0,87.0
91.5,105.0,108.0
108.0,108.0,111.0
100.5,94.5,96.0
102.0,103.5,100.5
103.5,109.5,93.0
94.5,97.5,97.5
72.0,97.5,94.5
93.0,100.5,103.5
90.0,100.5,108.0
105.0,103.5,105.0
93.0,102.0,106.5
97.5,109.5,109.5
94.5,109.5,93.0
109.5,118.5,99.0
132.0,141.0,126.0
108.0,121.5,109.5
102.0,111.0,114.0
94.5,112.5,105.0
102.0,112.5,117.0
106.5,111.0,100.5
96.0,102.0,102.0
84.0,103.5,106.5
49.5,88.5,105.0
96.0,108.0,111.0
90.0,108.0,109.5
102.0,114.0,103.5
87.0,97.5,105.0
97.5,112.5,100.5
96.0,96.0,105.0
93.0,97.5,105.0
96.0,109.5,111.0
87.0,106.5,103.5
91.5,111.0,112.5
96.0,112.5,111.0
90.0,114.0,87.0
88.5,108.0,90.0
93.0,91.5,61.5
81.0,114.0,118.5
88.5,121.5,115.5
100.5,118.5,117.0
91.5,118.5,114.0
90.0,126.0,121.5
99.0,115.5,120.0
82.5,121.5,114.0
85.5,127.5,124.5
78.0,112.5,100.5
100.5,132.0,124.5
103.5,132.0,126.0
85.5,129.0,120.0
94.5,126.0,121.5
103.5,132.0,126.0
93.0,135.0,126.0
82.5,111.0,106.5
81.0,97.5,108.0
99.0,120.0,117.0
100.5,124.5,118.5
91.5,120.0,115.5
106.5,121.5,118.5
85.5,114.0,115.5
105.0,111.0,114.0
94.5,115.5,97.5
100.5,118.5,112.5
96.0,106.5,100.5
100.5,112.5,91.5
105.0,120.0,102.0
94.5,112.5,93.0
97.5,109.5,112.5
106.5,114.0,102.0
97.5,99.0,106.5
105.0,105.0,121.5
90.0,85.5,111.0
99.0,94.5,120.0
97.5,103.5,106.5
112.5,118.5,121.5
121.5,129.0,124.5
132.0,142.5,136.5
115.5,126.0,120.0
106.5,118.5,123.0
112.5,120.0,114.0
108.0,111.0,109.5
103.5,109.5,111.0
99.0,78.0,112.5
99.0,105.0,99.0
109.5,93.0,105.0
117.0,88.5,120.0
105.0,108.0,90.0
106.5,102.0,118.5
108.0,112.5,87.0
96.0,99.0,114.0
109.5,106.5,97.5
102.0,94.5,96.0
112.5,112.5,105.0
103.5,96.0,111.0
112.5,117.0,106.5
108.0,108.0,106.5
105.0,102.0,114.0
108.0,96.0,111.0
100.5,97.5,103.5
106.5,109.5,91.5
93.0,97.5,106.5
90.0,97.5,100.5
103.5,105.0,112.5
105.0,88.5,94.5
108.0,99.0,115.5
97.5,100.5,99.0
81.0,85.5,114.0
103.5,108.0,111.0
96.0,88.5,105.0
97.5,103.5,111.0
103.5,100.5,109.5
85.5,100.5,117.0
103.5,106.5,103.5
99.0,96.0,120.0
93.0,108.0,112.5
94.5,94.5,108.0
108.0,94.5,117.0
103.5,105.0,118.5
115.5,97.5,124.5
105.0,84.0,99.0
93.0,97.5,123.0
109.5,105.0,100.5
93.0,97.5,115.5
108.0,85.5,120.0
106.5,99.0,112.5
105.0,99.0,109.5
102.0,100.5,112.5
105.0,96.0,112.5
97.5,103.5,120.0
85.5,87.0,117.0
96.0,96.0,123.0
94.5,81.0,121.5
97.5,73.5,121.5
88.5,90.0,124.5
96.0,97.5,115.5
112.5,97.5,121.5
129.0,121.5,117.0
114.0,108.0,102.0
112.5,102.0,124.5
105.0,103.5,88.5
103.5,96.0,120.0
94.5,100.5,117.0
82.5,90.0,108.0
81.0,88.5,64.5
109.5,105.0,105.0
111.0,102.0,124.5
109.5,111.0,124.5
94.5,90.0,120.0
106.5,100.5,112.5
100.5,99.0,117.0
109.5,100.5,126.0
103.5,102.0,117.0
94.5,99.0,121.5
100.5,100.5,111.0
100.5,94.5,117.0
93.0,90.0,117.0
82.5,81.0,106.5
97.5,82.5,112.5
91.5,103.5,123.0
111.0,99.0,124.5
102.0,97.5,120.0
99.0,97.5,120.0
105.0,90.0,123.0
100.5,94.5,102.0
108.0,105.0,123.0
94.5,96.0,87.0
91.5,97.5,114.0
100.5,85.5,102.0
76.5,93.0,120.0
111.0,100.5,118.5
90.0,94.5,97.5
93.0,94.5,121.5
108.0,96.0,109.5
88.5,94.5,115.5
91.5,88.5,94.5
91.5,91.5,103.5
94.5,90.0,121.5
103.5,87.0,111.0
102.0,94.5,109.5
106.5,90.0,115.5
84.0,73.5,106.5
103.5,93.0,118.5
111.0,102.0,105.0
96.0,91.5,117.0
88.5,99.0,114.0
105.0,97.5,123.0
99.0,99.0,111.0
103.5,72.0,111.0
112.5,100.5,118.5
97.5,94.5,117.0
106.5,97.5,123.0
102.0,64.5,112.5
99.0,93.0,106.5
103.5,93.0,103.5
96.0,97.5,108.0
109.5,94.5,109.5
115.5,102.0,130.5
133.5,115.5,139.5
114.0,88.5,123.0
103.5,90.0,120.0
105.0,90.0,117.0
93.0,91.5,117.0
103.5,97.5,126.0
102.0,97.5,102.0
93.0,79.5,114.0
103.5,103.5,126.0
111.0,105.0,135.0
82.5,82.5,114.0
112.5,105.0,121.5
114.0,102.0,126.0
106.5,96.0,105.0
99.0,97.5,123.0
105.0,103.5,123.0
109.5,87.0,123.0
97.5,96.0,96.0
109.5,94.5,127.5
103.5,96.0,114.0
100.5,91.5,115.5
79.5,88.5,120.0
96.0,82.5,126.0
105.0,97.5,121.5
106.5,94.5,103.5
100.5,82.5,105.0
103.5,90.0,112.5
96.0,99.0,124.5
102.0,94.5,126.0
94.5,81.0,112.5
72.0,91.5,114.0
109.5,94.5,114.0
109.5,106.5,118.5
109.5,60.0,111.0
108.0,94.5,112.5
100.5,93.0,96.0
100.5,94.5,117.0
111.0,106.5,132.0
109.5,90.0,123.0
93.0,82.5,118.5
103.5,91.5,108.0
121.5,109.5,114.0
121.5,109.5,129.0
112.5,94.5,112.5
112.5,103.5,124.5
118.5,105.0,105.0
109.5,75.0,124.5
123.0,111.0,121.5
105.0,96.0,111.0
111.0,96.0,123.0
114.0,96.0,120.0
120.0,111.0,105.0
106.5,88.5,106.5
96.0,94.5,120.0
114.0,102.0,118.5
118.5,96.0,126.0
115.5,106.5,121.5
112.5,100.5,121.5
117.0,106.5,123.0
123.0,112.5,124.5
138.0,124.5,132.0
136.5,124.5,135.0
130.5,118.5,126.0
123.0,114.0,126.0
124.5,115.5,121.5
117.0,106.5,120.0
105.0,93.0,109.5
109.5,91.5,117.0
117.0,108.0,106.5
118.5,108.0,120.0
114.0,105.0,123.0
120.0,109.5,127.5
114.0,90.0,106.5
124.5,114.0,114.0
117.0,112.5,127.5
94.5,82.5,121.5
102.0,87.0,117.0
121.5,112.5,111.0
117.0,106.5,123.0
108.0,102.0,120.0
84.0,73.5,112.5
111.0,105.0,117.0
115.5,112.5,120.0
120.0,108.0,115.5
118.5,109.5,127.5
120.0,112.5,127.5
121.5,111.0,121.5
117.0,105.0,118.5
120.0,105.0,127.5
111.0,99.0,102.0
117.0,111.0,127.5
114.0,111.0,129.0
109.5,96.0,112.5
114.0,111.0,132.0
106.5,106.5,121.5
118.5,111.0,132.0
109.5,105.0,130.5
132.0,123.0,132.0
115.5,109.5,109.5
111.0,94.5,118.5
120.0,109.5,126.0
130.5,123.0,135.0
120.0,109.5,120.0
123.0,112.5,127.5
120.0,109.5,124.5
127.5,121.5,132.0
132.0,126.0,142.5
123.0,114.0,121.5
121.5,115.5,129.0
115.5,111.0,127.5
115.5,109.5,132.0
126.0,123.0,138.0
100.5,112.5,136.5
118.5,100.5,123.0
120.0,106.5,129.0
127.5,115.5,139.5
108.0,85.5,130.5
126.0,117.0,115.5
114.0,111.0,127.5
127.5,123.0,132.0
115.5,111.0,135.0
142.5,139.5,156.0
126.0,121.5,127.5
126.0,124.5,139.5
111.0,109.5,126.0
99.0,111.0,136.5
108.0,118.5,141.0
94.5,112.5,135.0
100.5,97.5,120.0
120.0,106.5,139.5
126.0,105.0,142.5
120.0,112.5,108.0
120.0,121.5,135.0
94.5,117.0,135.0
120.0,118.5,118.5
124.5,117.0,136.5
114.0,81.0,133.5
112.5,114.0,123.0
81.0,112.5,135.0
124.5,112.5,133.5
115.5,105.0,124.5
117.0,117.0,129.0
115.5,102.0,127.5
103.5,99.0,124.5
115.5,108.0,127.5
123.0,118.5,132.0
115.5,111.0,124.5
97.5,90.0,109.5
117.0,118.5,133.5
112.5,105.0,132.0
103.5,97.5,108.0
100.5,94.5,129.0
124.5,115.5,135.0
114.0,103.5,135.0
115.5,109.5,127.5
118.5,117.0,127.5
114.0,112.5,129.0
112.5,120.0,123.0
117.0,120.0,132.0
118.5,109.5,127.5
124.5,115.5,130.5
120.0,118.5,121.5
115.5,123.0,130.5
109.5,106.5,121.5
126.0,112.5,136.5
123.0,115.5,127.5
103.5,97.5,130.5
103.5,117.0,127.5
112.5,117.0,129.0
115.5,106.5,121.5
115.5,114.0,123.0
120.0,118.5,130.5
130.5,126.0,139.5
111.0,108.0,121.5
118.5,115.5,129.0
99.0,109.5,120.0
130.5,124.5,145.5
115.5,97.5,132.0
112.5,115.5,120.0
121.5,117.0,132.0
121.5,117.0,132.0
129.0,124.5,141.0
138.0,133.5,148.5
127.5,123.0,138.0
123.0,118.5,136.5
126.0,121.5,136.5
121.5,118.5,135.0
120.0,112.5,135.0
112.5,108.0,127.5
120.0,114.0,135.0
123.0,115.5,136.5
105.0,97.5,127.5
112.5,108.0,127.5
120.0,112.5,133.5
123.0,114.0,133.5
120.0,111.0,135.0
120.0,121.5,118.5
123.0,117.0,135.0
124.5,117.0,135.0
118.5,109.5,132.0
123.0,120.0,133.5
115.5,108.0,133.5
121.5,115.5,133.5
118.5,108.0,126.0
123.0,118.5,133.5
112.5,114.0,105.0
115.5,103.5,126.0
114.0,111.0,127.5
109.5,100.5,124.5
135.0,141.0,180.0
97.5,87.0,112.5
99.0,90.0,115.5
99.0,91.5,105.0
103.5,88.5,87.0
99.0,87.0,97.5
91.5,90.0,106.5
91.5,84.0,99.0
97.5,75.0,93.0
102.0,91.5,106.5
105.0,79.5,100.5
102.0,73.5,96.0
97.5,81.0,108.0
99.0,46.5,105.0
103.5,100.5,112.5
97.5,63.0,108.0
99.0,67.5,109.5
109.5,93.0,105.0
100.5,78.0,96.0
100.5,91.5,111.0
106.5,90.0,109.5
105.0,79.5,97.5
97.5,90.0,111.0
102.0,96.0,99.0
85.5,85.5,100.5
91.5,99.0,97.5
103.5,99.0,118.5
99.0,70.5,103.5
93.0,79.5,109.5
102.0,90.0,96.0
103.5,100.5,103.5
97.5,84.0,100.5
100.5,99.0,111.0
96.0,96.0,118.5
94.5,100.5,109.5
100.5,94.5,94.5
96.0,106.5,103.5
99.0,106.5,108.0
100.5,94.5,112.5
94.5,88.5,111.0
103.5,97.5,114.0
93.0,93.0,88.5
111.0,97.5,106.5
102.0,100.5,102.0
102.0,105.0,109.5
79.5,99.0,114.0
57.0,91.5,99.0
100.5,99.0,105.0
97.5,109.5,115.5
100.5,103.5,114.0
91.5,103.5,88.5
103.5,102.0,96.0
94.5,75.0,105.0
93.0,93.0,99.0
103.5,99.0,106.5
103.5,99.0,99.0
96.0,103.5,106.5
109.5,106.5,99.0
103.5,111.0,111.0
99.0,117.0,108.0
124.5,132.0,102.0
129.0,138.0,118.5
112.5,124.5,111.0
103.5,117.0,120.0
96.0,108.0,109.5
84.0,108.0,112.5
103.5,108.0,99.0
103.5,108.0,112.5
94.5,109.5,94.5
99.0,109.5,111.0
91.5,105.0,96.0
99.0,103.5,102.0
106.5,106.5,109.5
100.5,114.0,112.5
102.0,105.0,109.5
100.5,102.0,79.5
100.5,103.5,103.5
94.5,106.5,118.5
82.5,91.5,105.0
97.5,99.0,103.5
105.0,99.0,102.0
73.5,103.5,103.5
81.0,99.0,103.5
105.0,105.0,111.0
102.0,88.5,102.0
103.5,94.5,105.0
103.5,100.5,90.0
106.5,111.0,109.5
106.5,105.0,111.0
75.0,91.5,105.0
87.0,99.0,90.0
97.5,93.0,93.0
78.0,70.5,105.0
96.0,100.5,85.5
94.5,105.0,105.0
97.5,97.5,91.5
100.5,102.0,94.5
94.5,109.5,103.5
102.0,109.5,103.5
84.0,102.0,94.5
84.0,94.5,93.0
97.5,102.0,81.0
94.5,103.5,106.5
85.5,94.5,94.5
84.0,100.5,96.0
102.0,99.0,90.0
94.5,111.0,106.5
99.0,102.0,102.0
88.5,111.0,100.5
99.0,115.5,82.5
94.5,114.0,106.5
91.5,105.0,102.0
93.0,106.5,94.5
90.0,91.5,81.0
84.0,97.5,102.0
81.0,97.5,106.5
100.5,108.0,93.0
91.5,91.5,106.5
100.5,109.5,103.5
108.0,117.0,111.0
99.0,108.0,93.0
130.5,142.5,127.5
108.0,111.0,100.5
109.5,115.5,100.5
102.0,112.5,88.5
96.0,106.5,102.0
93.0,108.0,76.5
90.0,93.0,109.5
87.0,99.0,91.5
78.0,94.5,112.5
100.5,96.0,108.0
100.5,112.5,114.0
103.5,117.0,108.0
93.0,108.0,109.5
105.0,109.5,111.0
108.0,108.0,99.0
94.5,111.0,111.0
97.5,88.5,97.5
96.0,105.0,105.0
81.0,103.5,88.5
88.5,115.5,112.5
90.0,87.0,105.0
102.0,111.0,106.5
73.5,103.5,103.5
102.0,121.5,115.5
97.5,96.0,103.5
87.0,129.0,112.5
76.5,123.0,123.0
93.0,127.5,121.5
93.0,118.5,94.5
99.0,126.0,118.5
100.5,121.5,118.5
91.5,127.5,124.5
94.5,127.5,120.0
97.5,135.0,123.0
105.0,139.5,130.5
85.5,132.0,121.5
102.0,138.0,129.0
100.5,129.0,121.5
84.0,118.5,117.0
90.0,115.5,111.0
88.5,114.0,109.5
82.5,109.5,108.0
99.0,109.5,82.5
102.0,120.0,108.0
87.0,102.0,96.0
79.5,120.0,109.5
97.5,117.0,102.0
99.0,118.5,103.5
97.5,126.0,120.0
108.0,118.5,103.5
106.5,123.0,115.5
103.5,120.0,111.0
102.0,111.0,112.5
94.5,102.0,111.0
91.5,99.0,109.5
88.5,100.5,118.5
99.0,93.0,81.0
112.5,120.0,123.0
106.5,115.5,112.5
90.0,103.5,109.5
118.5,130.5,124.5
132.0,141.0,138.0
117.0,127.5,120.0
97.5,114.0,99.0
102.0,118.5,117.0
103.5,114.0,115.5
111.0,106.5,115.5
106.5,111.0,97.5
105.0,100.5,96.0
79.5,99.0,106.5
100.5,114.0,111.0
109.5,105.0,106.5
109.5,109.5,108.0
109.5,117.0,105.0
103.5,94.5,111.0
111.0,108.0,100.5
103.5,102.0,100.5
94.5,97.5,114.0
102.0,108.0,94.5
102.0,100.5,94.5
114.0,105.0,109.5
109.5,96.0,112.5
96.0,102.0,85.5
103.5,96.0,85.5
97.5,103.5,120.0
106.5,93.0,102.0
100.5,81.0,114.0
108.0,100.5,99.0
105.0,106.5,97.5
97.5,108.0,114.0
96.0,99.0,105.0
99.0,90.0,99.0
105.0,102.0,118.5
85.5,97.5,114.0
109.5,103.5,102.0
85.5,102.0,117.0
106.5,105.0,97.5
85.5,103.5,102.0
106.5,109.5,114.0
109.5,112.5,118.5
105.0,108.0,115.5
76.5,99.0,108.0
85.5,99.0,108.0
108.0,105.0,120.0
103.5,105.0,118.5
102.0,96.0,111.0
96.0,108.0,111.0
112.5,108.0,114.0
